1.341651678085327148e-01
7.175296545028686523e-02
4.766946658492088318e-02
3.930634632706642151e-02
4.669475927948951721e-02
5.855028331279754639e-02
2.858811803162097931e-02
1.035487279295921326e-01
9.711344540119171143e-02
3.949864208698272705e-02
6.745610386133193970e-02
2.313381060957908630e-02
4.862689599394798279e-02
1.049949154257774353e-01
6.730339676141738892e-02
4.729134216904640198e-02
5.074565112590789795e-02
9.971990436315536499e-02
4.910162463784217834e-02
7.975238561630249023e-02
6.888781487941741943e-02
1.082532033324241638e-01
3.819163888692855835e-02
3.938327729701995850e-02
6.256454437971115112e-02
6.869801133871078491e-02
2.683171443641185760e-02
4.774354770779609680e-02
9.032142162322998047e-02
9.772330522537231445e-02
2.220926061272621155e-02
3.070699237287044525e-02
3.326880186796188354e-02
5.506728589534759521e-02
8.726653456687927246e-02
3.463869541883468628e-02
2.027321234345436096e-02
6.113093346357345581e-02
1.035868301987648010e-01
7.854566723108291626e-02
2.190478332340717316e-02
