1.839266568422317505e-01
3.897461667656898499e-02
2.074771746993064880e-02
1.520058792084455490e-02
1.920840889215469360e-02
7.230004761368036270e-03
1.687370054423809052e-02
9.337104856967926025e-03
1.169565878808498383e-02
9.988916106522083282e-03
6.994102150201797485e-03
5.162957590073347092e-03
5.628192331641912460e-03
3.591039450839161873e-03
6.813571322709321976e-03
3.528700675815343857e-03
3.365878248587250710e-03
6.202223710715770721e-03
6.937244441360235214e-03
5.526817869395017624e-03
7.651071529835462570e-03
3.017964772880077362e-03
6.159645505249500275e-03
6.064799614250659943e-03
4.115136805921792984e-03
3.062512492761015892e-03
3.842617385089397430e-03
3.321652766317129135e-03
2.700465964153409004e-03
3.577700350433588028e-03
5.345981568098068237e-03
4.708517342805862427e-03
5.744245368987321854e-03
4.904175642877817154e-03
3.717694897204637527e-03
5.431187804788351059e-03
3.376751439645886421e-03
2.893158467486500740e-03
3.701910842210054398e-03
3.287704661488533020e-03
3.757374128326773643e-03
